300.;7.00;0.00;27032.1;-1761.5;-5199.6
300.;8.00;0.00;27382.3;-1676.2;-4037.2
300.;9.00;0.00;27698.7;-1592.1;-2851.3
300.;10.00;0.00;27980.4;-1509.3;-1644.7
300.;11.00;0.00;28226.6;-1428.1;-420.6
300.;12.00;0.00;28437.0;-1348.6;818.0
300.;13.00;0.00;28611.2;-1271.1;2068.3
300.;14.00;0.00;28749.1;-1195.6;3327.0
300.;15.00;0.00;28850.7;-1122.3;4591.4
300.;16.00;0.00;28916.4;-1051.4;5858.4
300.;17.00;0.00;28946.5;-983.0;7125.3
300.;18.00;0.00;28941.7;-917.1;8389.3
300.;19.00;0.00;28902.7;-854.0;9647.7
300.;20.00;0.00;28830.4;-793.7;10898.1
300.;21.00;0.00;28725.8;-736.3;12138.1
300.;22.00;0.00;28590.0;-681.9;13365.3
300.;23.00;0.00;28424.4;-630.5;14577.8
300.;24.00;0.00;28230.2;-582.4;15773.5
300.;25.00;0.00;28008.8;-537.5;16950.6
300.;26.00;0.00;27761.8;-495.8;18107.5
300.;27.00;0.00;27490.6;-457.5;19242.8
300.;28.00;0.00;27196.7;-422.5;20355.1
300.;29.00;0.00;26881.8;-390.9;21443.3
300.;30.00;0.00;26547.4;-362.7;22506.5
300.;31.00;0.00;26195.2;-337.8;23543.7
300.;32.00;0.00;25826.6;-316.2;24554.4
300.;33.00;0.00;25443.3;-297.9;25538.0
300.;34.00;0.00;25046.7;-282.8;26494.1
300.;35.00;0.00;24638.3;-270.9;27422.6
300.;36.00;0.00;24219.5;-262.0;28323.2
300.;37.00;0.00;23791.7;-256.0;29196.1
300.;38.00;0.00;23356.1;-252.9;30041.2
300.;39.00;0.00;22914.0;-252.4;30858.8
300.;40.00;0.00;22466.5;-254.5;31649.2
300.;41.00;0.00;22014.7;-258.9;32412.7
300.;42.00;0.00;21559.7;-265.6;33149.8
300.;43.00;0.00;21102.3;-274.3;33860.9
300.;44.00;0.00;20643.5;-285.0;34546.6
300.;45.00;0.00;20184.0;-297.3;35207.5
300.;46.00;0.00;19724.6;-311.2;35844.2
300.;47.00;0.00;19266.0;-326.4;36457.3
300.;48.00;0.00;18808.7;-342.8;37047.7
300.;49.00;0.00;18353.3;-360.2;37615.9
300.;50.00;0.00;17900.2;-378.3;38162.6
300.;51.00;0.00;17450.0;-397.1;38688.8
300.;52.00;0.00;17003.0;-416.4;39195.0
300.;53.00;0.00;16559.5;-435.8;39682.1
300.;54.00;0.00;16119.8;-455.4;40151.0
300.;55.00;0.00;15684.1;-474.8;40602.2
300.;56.00;0.00;15252.6;-493.9;41036.8
300.;57.00;0.00;14825.3;-512.6;41455.4
300.;58.00;0.00;14402.4;-530.5;41858.9
300.;59.00;0.00;13983.8;-547.7;42248.1
300.;60.00;0.00;13569.6;-563.8;42623.7
300.;61.00;0.00;13159.6;-578.7;42986.5
300.;62.00;0.00;12753.7;-592.2;43337.3
300.;63.00;0.00;12351.6;-604.2;43676.8
300.;64.00;0.00;11953.3;-614.5;44005.7
300.;65.00;0.00;11558.3;-623.0;44324.7
300.;66.00;0.00;11166.4;-629.6;44634.4
300.;67.00;0.00;10777.1;-634.2;44935.5
300.;68.00;0.00;10390.2;-636.7;45228.4
300.;69.00;0.00;10005.0;-637.0;45513.7
300.;70.00;0.00;9621.3;-635.1;45791.9
300.;71.00;0.00;9238.4;-631.0;46063.3
300.;72.00;0.00;8855.9;-624.8;46328.2
300.;73.00;0.00;8473.3;-616.4;46587.0
300.;74.00;0.00;8089.9;-606.1;46839.8
300.;75.00;0.00;7705.2;-594.0;47086.8
300.;76.00;0.00;7318.8;-580.2;47328.2
300.;77.00;0.00;6929.9;-564.9;47564.0
300.;78.00;0.00;6538.1;-548.3;47794.0
300.;79.00;0.00;6142.9;-530.8;48018.4
300.;80.00;0.00;5743.6;-512.6;48236.8
300.;81.00;0.00;5339.7;-493.9;48449.2
300.;82.00;0.00;4930.7;-475.2;48655.3
300.;83.00;0.00;4516.2;-456.7;48854.7
300.;84.00;0.00;4095.5;-438.8;49047.2
300.;85.00;0.00;3668.2;-421.7;49232.2
300.;86.00;0.00;3233.8;-405.9;49409.3
300.;87.00;0.00;2792.0;-391.5;49577.9
300.;88.00;0.00;2342.2;-378.9;49737.5
300.;89.00;0.00;1884.0;-368.3;49887.3
300.;-89.00;1.00;12030.6;-7424.6;-44877.2
300.;-88.00;1.00;12417.2;-7350.7;-44124.5
300.;-87.00;1.00;12775.0;-7275.5;-43356.3
300.;-86.00;1.00;13103.7;-7199.1;-42574.8
300.;-85.00;1.00;13403.1;-7121.5;-41782.2
300.;-84.00;1.00;13673.3;-7042.8;-40980.9
300.;-83.00;1.00;13914.3;-6963.2;-40172.8
300.;-82.00;1.00;14126.3;-6882.7;-39360.3
300.;-81.00;1.00;14309.5;-6801.5;-38545.5
300.;-80.00;1.00;14464.3;-6719.6;-37730.4
300.;-79.00;1.00;14591.2;-6637.0;-36917.2
300.;-78.00;1.00;14690.7;-6553.8;-36107.8
300.;-77.00;1.00;14763.3;-6470.1;-35304.1
300.;-76.00;1.00;14809.9;-6385.9;-34508.0
300.;-75.00;1.00;14831.0;-6301.2;-33721.4
300.;-74.00;1.00;14827.7;-6216.1;-32946.1
300.;-73.00;1.00;14800.7;-6130.6;-32183.8
300.;-72.00;1.00;14751.0;-6044.7;-31436.0
300.;-71.00;1.00;14679.6;-5958.5;-30704.5
300.;-70.00;1.00;14587.7;-5872.0;-29990.6
300.;-69.00;1.00;14476.2;-5785.3;-29295.9
300.;-68.00;1.00;14346.5;-5698.5;-28621.6
300.;-67.00;1.00;14199.8;-5611.5;-27969.1
300.;-66.00;1.00;14037.3;-5524.5;-27339.4
300.;-65.00;1.00;13860.5;-5437.5;-26733.7
300.;-64.00;1.00;13670.7;-5350.7;-26152.8
300.;-63.00;1.00;13469.3;-5264.2;-25597.8
300.;-62.00;1.00;13257.8;-5178.0;-25069.2
300.;-61.00;1.00;13037.7;-5092.3;-24567.7
300.;-60.00;1.00;12810.4;-5007.2;-24093.9
300.;-59.00;1.00;12577.6;-4923.0;-23648.0
300.;-58.00;1.00;12340.7;-4839.7;-23230.3
300.;-57.00;1.00;12101.2;-4757.5;-22841.0
300.;-56.00;1.00;11860.6;-4676.6;-22480.0
300.;-55.00;1.00;11620.4;-4597.2;-22147.3
300.;-54.00;1.00;11382.0;-4519.5;-21842.5
300.;-53.00;1.00;11146.8;-4443.7;-21565.4
300.;-52.00;1.00;10916.3;-4369.9;-21315.6
300.;-51.00;1.00;10691.6;-4298.5;-21092.4
300.;-50.00;1.00;10474.2;-4229.5;-20895.3
300.;-49.00;1.00;10265.2;-4163.2;-20723.5
300.;-48.00;1.00;10065.8;-4099.7;-20576.3
300.;-47.00;1.00;9877.1;-4039.3;-20452.8
300.;-46.00;1.00;9700.3;-3982.0;-20352.2
300.;-45.00;1.00;9536.4;-3928.0;-20273.5
300.;-44.00;1.00;9386.5;-3877.5;-20215.6
300.;-43.00;1.00;9251.4;-3830.4;-20177.6
300.;-42.00;1.00;9132.3;-3786.9;-20158.3
300.;-41.00;1.00;9030.0;-3747.0;-20156.6
300.;-40.00;1.00;8945.4;-3710.6;-20171.4
300.;-39.00;1.00;8879.6;-3677.8;-20201.3
300.;-38.00;1.00;8833.4;-3648.4;-20245.0
300.;-37.00;1.00;8807.7;-3622.2;-20301.3
300.;-36.00;1.00;8803.5;-3599.2;-20368.6
300.;-35.00;1.00;8821.5;-3579.1;-20445.5
300.;-34.00;1.00;8862.8;-3561.7;-20530.3
300.;-33.00;1.00;8928.2;-3546.7;-20621.3
300.;-32.00;1.00;9018.4;-3533.7;-20716.8
300.;-31.00;1.00;9134.4;-3522.4;-20814.9
300.;-30.00;1.00;9276.7;-3512.5;-20913.5
300.;-29.00;1.00;9446.1;-3503.4;-21010.6
300.;-28.00;1.00;9643.2;-3494.9;-21103.8
300.;-27.00;1.00;9868.4;-3486.4;-21190.9
300.;-26.00;1.00;10122.1;-3477.6;-21269.4
300.;-25.00;1.00;10404.6;-3467.9;-21336.9
300.;-24.00;1.00;10715.9;-3457.0;-21390.6
300.;-23.00;1.00;11056.0;-3444.4;-21427.9
300.;-22.00;1.00;11424.5;-3429.7;-21446.1
300.;-21.00;1.00;11821.2;-3412.5;-21442.5
300.;-20.00;1.00;12245.3;-3392.5;-21414.3
300.;-19.00;1.00;12696.0;-3369.4;-21358.8
300.;-18.00;1.00;13172.3;-3342.9;-21273.4
300.;-17.00;1.00;13672.8;-3312.7;-21155.4
300.;-16.00;1.00;14196.1;-3278.7;-21002.3
300.;-15.00;1.00;14740.6;-3240.8;-20811.7
300.;-14.00;1.00;15304.3;-3198.8;-20581.6
300.;-13.00;1.00;15885.2;-3152.7;-20309.7
300.;-12.00;1.00;16481.1;-3102.5;-19994.3
300.;-11.00;1.00;17089.5;-3048.2;-19633.7
300.;-10.00;1.00;17708.0;-2990.1;-19226.7
300.;-9.00;1.00;18333.9;-2928.2;-18772.0
300.;-8.00;1.00;18964.4;-2862.6;-18268.9
300.;-7.00;1.00;19596.9;-2793.7;-17716.8
300.;-6.00;1.00;20228.3;-2721.7;-17115.5
300.;-5.00;1.00;20856.0;-2646.7;-16464.9
300.;-4.00;1.00;21476.9;-2569.3;-15765.4
300.;-3.00;1.00;22088.3;-2489.5;-15017.6
300.;-2.00;1.00;22687.4;-2407.8;-14222.3
300.;-1.00;1.00;23271.6;-2324.4;-13380.8
300.;0.00;1.00;23838.1;-2239.8;-12494.4
300.;1.00;1.00;24384.5;-2154.1;-11564.8
300.;2.00;1.00;24908.5;-2067.8;-10594.0
300.;3.00;1.00;25407.9;-1981.1;-9583.9
300.;4.00;1.00;25880.6;-1894.3;-8536.8
300.;5.00;1.00;26324.8;-1807.8;-7455.4
300.;6.00;1.00;26738.7;-1721.7;-6342.0
300.;7.00;1.00;27121.0;-1636.3;-5199.6
300.;8.00;1.00;27470.2;-1551.9;-4030.8
300.;9.00;1.00;27785.4;-1468.6;-2838.7
300.;10.00;1.00;28065.6;-1386.7;-1626.3
300.;11.00;1.00;28310.1;-1306.4;-396.4
300.;12.00;1.00;28518.5;-1227.9;847.8
300.;13.00;1.00;28690.6;-1151.2;2103.2
300.;14.00;1.00;28826.1;-1076.6;3367.0
300.;15.00;1.00;28925.2;-1004.2;4636.0
300.;16.00;1.00;28988.1;-934.2;5907.4
300.;17.00;1.00;29015.4;-866.6;7178.4
300.;18.00;1.00;29007.6;-801.6;8446.2
300.;19.00;1.00;28965.5;-739.3;9708.2
300.;20.00;1.00;28890.0;-679.8;10961.8
300.;21.00;1.00;28782.1;-623.2;12204.6
300.;22.00;1.00;28643.0;-569.6;13434.4
300.;23.00;1.00;28474.0;-519.1;14649.0
300.;24.00;1.00;28276.4;-471.7;15846.6
300.;25.00;1.00;28051.5;-427.5;17025.2
300.;26.00;1.00;27801.0;-386.6;18183.4
300.;27.00;1.00;27526.2;-349.1;19319.5
